user_id,country,country_region,source,platform,device_family,os_version,event_1,event_2,event_3,revenue
3ce02789,es,Malaga,Organic,Android,Samsung Galaxy Phone,8.1.0,0,4,0.0,0.007218
21d7cb42,es,Valladolid,Organic,Android,lge LGE LM-X320,10,0,16,0.0,0.025223
ee73aa41,es,Barcelona,Organic,Android,Huawei Phone,10,0,0,0.0,0.0
3d28bdad,es,Pontevedra,Organic,Android,Redmi Xiaomi dandelion,10,0,9,0.0,0.013915
08a1e603,es,Alicante,Organic,Android,samsung samsung SM-A307FN,10,0,38,5.0,0.077336
a553aa40,es,Seville,Non-Organic,Android,Xiaomi Phone,9,0,325,7.0,0.510686
b869833a,es,Pontevedra,Organic,Android,Samsung Galaxy Phone,10,0,797,0.0,1.518861
b593a887,es,Seville,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,0,0.0,0.0
2e553787,es,Valencia,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,19,11.0,0.046207
221ad681,es,Pontevedra,Organic,Android,lge LGE LM-X525,10,0,5,0.0,0.007805
0cdd0638,es,Castille-La Mancha,Organic,Android,samsung samsung SM-A315G,7.1.1,0,36,0.0,0.066583
86d80d8c,es,Gipuzkoa,Organic,Android,Samsung Galaxy Phone,10,0,14,0.0,0.025962
93a1f51a,es,Madrid,Organic,Android,Xiaomi Phone,10,0,398,0.0,0.627803
887d0d3c,es,Madrid,Non-Organic,Android,OPPO OPPO CPH1941,10,0,132,2.0,0.208616
729e4c2c,es,Valencia,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,150,31.0,0.33311
c9d51417,es,Barcelona,Non-Organic,Android,Lenovo LENOVO Lenovo TB-8504F,7.1.1,0,0,0.0,0.0
e143c332,es,Seville,Non-Organic,Android,HUAWEI HUAWEI MAR-LX1B,10,0,2,0.0,0.002963
73be69ab,co,Departamento de Risaralda,Organic,iOS,Apple iPhone,14.2,0,0,0.0,0.0
46ba98d7,de,North Rhine-Westphalia,Organic,android,Lenovo LENOVO Lenovo YT-X705L,10,0,0,0.0,0.0
f9110bc7,ve,Distrito Federal,Organic,Android,Samsung Galaxy Phone,6.0.1,0,0,0.0,0.0
376714da,fr,Doubs,Non-Organic,android,Samsung Galaxy Phone,10,0,0,0.0,0.0
ca8d62f7,fr,Lot,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
b3d5041e,fr,,Organic,Android,Xiaomi Phone,10,0,2,0.0,0.004808
07d8651f,fr,North,Non-Organic,Android,OnePlus Phone,9,0,0,0.0,0.0
6937bf6d,fr,Gironde,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
a1e89e27,fr,Loiret,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,0,0.0,0.0
b1560022,fr,Drôme,Non-Organic,Android,Lenovo LENOVO Lenovo TB-X505F,10,0,16,8.0,0.057072
b7902e72,fr,Bas-Rhin,Non-Organic,Android,Samsung Galaxy Tab,8.1.0,0,21,0.0,0.061347
058d445c,fr,Isère,Non-Organic,Android,Samsung Galaxy Phone,7.0,0,1,2.0,0.00808
ec3828bd,fr,Bouches-du-Rhône,Organic,Android,samsung samsung SM-T590,10,0,11,0.0,0.031415
42cdc80f,fr,Bouches-du-Rhône,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
22b76420,fr,Paris,Non-Organic,Android,Huawei Phone,9,0,81,0.0,0.193995
27a14674,fr,Paris,Organic,Android,Samsung Galaxy Tab,9,0,11,0.0,0.028227
3f1e81c3,fr,Yvelines,Organic,Android,samsung samsung SM-G991B,11,0,15,0.0,0.043265
e6b4cb03,fr,Cher,Non-Organic,Android,Huawei Phone,8.0.0,0,3,0.0,0.007
84d62881,ar,Buenos Aires,Organic,Android,samsung samsung SM-A307G,10,0,511,143.0,0.546304
17ff5324,ad,Encamp,Organic,iOS,Apple iPhone,12.5.1,0,48,1.0,0.048826
469e5874,ar,Buenos Aires,Organic,Android,motorola motorola motorola one fusion,10,0,399,3.0,0.29068
e4dc1481,ar,Buenos Aires F.D.,Organic,Android,Samsung Galaxy Phone,10,0,74,15.0,0.075308
ace7a5f0,ar,La Pampa,Organic,Android,Samsung Galaxy Phone,10,0,32,5.0,0.032252
282415c6,mx,Mexico City,Organic,iOS,Apple iPhone,14.4,0,92,11.0,0.296584
6f0b09d7,es,Andalusia,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
6abecb12,es,Palencia,Organic,ios,Apple iPhone,14.4,0,6,0.0,0.014374
d38b1a51,es,Barcelona,Organic,iOS,Apple iPad,10.3.3,0,0,0.0,0.0
b2d05897,es,Madrid,Organic,iOS,Apple iPhone,14.3,0,0,4.0,0.007113
f72ca6f0,es,Valencia,Organic,iOS,Apple iPad,13.5.1,0,0,0.0,0.0
531fef5c,es,Seville,Non-Organic,iOS,Apple iPhone,13.7,0,1,0.0,0.002472
36c0726a,es,,Organic,iOS,Apple iPhone,14.2,0,2,0.0,0.004944
e8db438a,es,Valencia,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
40ecda68,es,Barcelona,Non-Organic,iOS,Apple iPhone,14.2,0,2,0.0,0.004683
2a227071,es,Cordoba,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
6c02b5d4,ca,Alberta,Organic,iOS,Apple iPhone,13.3,0,224,11.0,1.175537
3adec9ce,fr,Quebec,Organic,iOS,Apple iPad,14.4,0,6,0.0,0.028793
3bb6f4a4,ca,Quebec,Organic,iOS,Apple iPad,14.4,0,41,0.0,0.218697
9e75723b,mx,Mexico City,Organic,Android,HUAWEI HUAWEI STK-LX3,10,0,6,6.0,0.015135
d134a71e,mx,Baja California,Organic,Android,Samsung Galaxy Note,10,0,65,0.0,0.106576
db337819,mx,México,Organic,Android,Xiaomi Xiaomi Mi Note 10,10,0,14,0.0,0.019857
bfdc975b,ca,Quebec,Organic,iOS,Apple iPhone,14.4,0,6,0.0,0.030929
f2d2ba38,es,Badajoz,Organic,iOS,SPC SMART_PRODUCTS_CONNECTION_SA HEAVEN 10.1,7.0,0,872,38.0,1.442649
d277569c,es,Tarragona,Organic,Android,Redmi Xiaomi Redmi Note 9S,9,0,578,0.0,0.909917
b59ec927,es,Toledo,Organic,Android,Xiaomi Xiaomi M2007J3SG,10,0,121,21.0,0.221457
1f7a6a4c,es,Valencia,Organic,Android,Xiaomi Xiaomi Redmi 8,10,0,20,0.0,0.032002
600592ac,es,Malaga,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
df7b219a,es,Valladolid,Organic,Android,OPPO OPPO CPH1951,10,0,27,0.0,0.040403
dd599a73,es,Seville,Organic,Android,Alcatel TCL 5061K_EEA,10,0,99,1.0,0.154594
14d585cb,es,Pontevedra,Organic,Android,samsung samsung SM-J610FN,7.0,0,222,126.0,0.632033
71069618,es,Palencia,Organic,Android,samsung samsung SM-G973N,5.1.1,621,184,48.0,0.41578
4ce9de6f,es,Gipuzkoa,Organic,Android,Redmi Xiaomi M2004J19C,10,0,148,1.0,0.233511
dc74cd74,es,Madrid,Organic,Android,Samsung Galaxy Phone,6.0.1,0,101,1.0,0.192047
1ef6961d,es,Tarragona,Organic,Android,Xiaomi Xiaomi Redmi 8,9,0,100,1.0,0.157344
e0ec2686,es,Madrid,Non-Organic,Android,Xiaomi Phone,8.1.0,0,162,5.0,0.268459
40684ce9,es,Principality of Asturias,Organic,Android,Xiaomi Phone,9,0,120,1.0,0.191282
9d1af1aa,gf,,Non-Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
af4df74c,de,Thuringia,Organic,Android,Samsung Galaxy Phone,11,0,0,60.0,0.312288
9aa83641,fr,Bas-Rhin,Non-Organic,Android,Samsung Galaxy Tab,10,0,0,1.0,0.002952
d4636669,fr,Aude,Non-Organic,android,samsung samsung SM-T533,5.1.1,0,0,0.0,0.0
0531e83e,fr,Morbihan,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
fb12b792,fr,Rhône,Non-Organic,Android,Samsung Galaxy Tab,8.1.0,0,1,0.0,0.003057
e42f43f2,fr,Moselle,Non-Organic,Android,Samsung Galaxy Tab,7.0,0,0,0.0,0.0
9ce979f7,fr,Rhône,Organic,android,Huawei Phone,10,0,46,3.0,0.11651
70172183,fr,,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
e044a757,fr,Paris,Non-Organic,Android,samsung samsung SM-P610,10,0,139,4.0,0.410806
8cdcaf3e,fr,Paris,Non-Organic,Android,OPPO OPPO CPH2065,10,0,0,0.0,0.0
0c2a21b7,fr,Nièvre,Non-Organic,Android,Samsung Galaxy Tab,10,0,55,0.0,0.156521
24f9f2bf,fr,Rhône,Non-Organic,Android,samsung samsung SM-P615,10,0,475,26.0,1.484963
cc249fa5,fr,Vaucluse,Organic,Android,samsung samsung SM-G991B,11,0,22,0.0,0.063305
9f250a7c,fr,Gironde,Organic,Android,Samsung Galaxy Tab,8.1.0,0,133,1.0,0.388053
8a00498f,pt,Lisbon,Organic,Android,samsung samsung SM-A207F,10,0,2,1.0,0.003122
db0f35ab,pt,Porto,Organic,Android,Xiaomi Phone,10,0,10,1.0,0.008999
881d4c0f,ar,San Juan,Organic,Android,Samsung Galaxy Phone,8.1.0,0,3,0.0,0.002658
9c89a274,ar,San Juan,Organic,android,lge LGE LM-X410.F,7.1.2,0,39,0.0,0.027669
0b870829,ar,Mendoza,Organic,Android,Huawei Phone,7.0,0,79,13.0,0.064714
ee76b4eb,ar,Buenos Aires,Organic,Android,Redmi Xiaomi M2006C3LG,10,0,4,0.0,0.002823
95d9d497,ec,Provincia de Pichincha,,Android,Xiaomi Phone,9,0,0,0.0,0.0
0c103f51,pt,Lisbon,Organic,iOS,Apple iPhone,14.4,0,647,157.0,1.434967
e39e166a,ar,Buenos Aires F.D.,Organic,Android,Motorola Phone,9,0,3,0.0,0.002126
38a2fa79,ar,Buenos Aires,Organic,Android,Samsung Galaxy Phone,10,0,92,1.0,0.085615
2504388e,ar,Buenos Aires,Organic,Android,samsung samsung SM-A015M,10,0,139,7.0,0.126557
436eae1a,ar,Buenos Aires,Organic,Android,Motorola Phone,8.0.0,0,214,33.0,0.175552
3be7b534,ar,Buenos Aires,Organic,Android,samsung samsung SM-J260M,8.1.0,0,138,,0.131595
f787d397,ar,Buenos Aires F.D.,Organic,Android,Motorola Phone,8.1.0,0,31,15.0,0.030639
327be761,es,Madrid,Non-Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
7c9c8d24,es,Valencia,,iOS,Apple iPhone,14.4,0,10,2.0,0.027922
4c323666,es,Andalusia,Organic,iOS,Apple iPhone,14.2,0,3,1.0,0.00905
16080392,es,Valladolid,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
cb9f68e3,es,Andalusia,Organic,iOS,Apple iPhone,14.3,0,3,1.0,0.009015
4e1c4e89,es,Valencia,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
2408ccbb,es,Barcelona,Organic,iOS,Apple iPhone,14.3,0,69,3.0,0.170353
0a154c4a,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,3,0.0,0.007171
980aa8f7,es,Biscay,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
a7cea461,es,Madrid,Non-Organic,iOS,Apple iPhone,13.3.1,0,0,0.0,0.0
34f2bcb5,be,West Flanders Province,Organic,Android,Samsung Galaxy Phone,6.0.1,0,7,0.0,0.019577
0c7fe057,be,West Flanders Province,Organic,iOS,Apple iPad,14.4,0,356,3.0,1.085295
a6cccb2f,cl,Region de Valparaiso,Organic,Android,HUAWEI HUAWEI MRD-LX3,9,0,0,0.0,0.0
001e2a6e,mx,Chiapas,Organic,Android,Motorola Phone,9,0,0,0.0,0.0
3a8f9a11,mx,Puebla,Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
f6381e8b,mx,Oaxaca,Organic,Android,Huawei Phone,9,0,36,0.0,0.04892
20f8de6d,us,California,Organic,iOS,Apple iPhone,12.5.1,0,2,0.0,0.030923
1c0c7322,us,Maine,Organic,iOS,Apple iPhone,14.3,0,43,0.0,0.545644
62a1d4e9,co,Bogota D.C.,Organic,Android,Samsung Galaxy Phone,9,0,64,2.0,0.165729
ad90e8d1,fr,,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
4932fc2b,fr,Val-de-Marne,Non-Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
1c66f71e,fr,Orne,Organic,Android,Huawei Phone,10,0,81,1.0,0.197347
a6107be9,fr,Val-de-Marne,Non-Organic,Android,Samsung Galaxy Phone,7.1.1,0,20,2.0,0.067198
c0972892,fr,Ille-et-Vilaine,Organic,Android,Lenovo LENOVO Lenovo TB-X606F,10,0,133,2.0,0.314096
72e9ef60,fr,Territoire de Belfort,Organic,Android,samsung samsung SM-A217F,10,0,2,0.0,0.005873
31ce0d8f,fr,Moselle,Organic,Android,samsung samsung SM-T500,10,0,69,0.0,0.200228
a733b609,fr,Val-de-Marne,Non-Organic,Android,Samsung Galaxy Phone,10,0,70,3.0,0.212722
1efe6da4,fr,North,Non-Organic,Android,Samsung Galaxy Phone,9,0,8,0.0,0.023181
e13cc6ae,fr,North,Non-Organic,Android,Huawei Phone,10,0,2,0.0,0.004755
11621523,mx,Campeche,Organic,iOS,Apple iPhone,14.4,0,2,0.0,0.005893
4237a7f7,ca,Quebec,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
1f5f9794,de,Brandenburg,,Android,Samsung Galaxy Phone,5.1.1,0,0,0.0,0.0
588e685b,de,Land Berlin,Organic,Android,Motorola Phone,10,0,611,1.0,1.880968
ccd4f977,mx,Querétaro,Organic,Android,Samsung Galaxy Phone,10,0,9,0.0,0.016681
7849e7c9,es,Madrid,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
b5bf85ec,es,Barcelona,Organic,Android,OPPO OPPO CPH1951,10,0,0,0.0,0.0
4cea4f30,es,Barcelona,Organic,Android,Oppo Phone,10,0,0,0.0,0.0
3e84a973,es,Almeria,Non-Organic,Android,Redmi Xiaomi M2003J15SC,10,0,0,0.0,0.0
2ab0c14b,es,Valencia,Non-Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
f7d703fc,es,Cuenca,Organic,Android,Xiaomi Phone,7.1.2,0,2,2.0,0.005914
13597c69,es,Madrid,Non-Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
557ef48e,es,Biscay,,Android,samsung samsung SM-T500,10,0,0,0.0,0.0
1718107a,es,Valencia,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
320b38bc,es,Asturias,Organic,Android,HUAWEI HUAWEI HMA-L09,10,0,0,0.0,0.0
44d69b09,es,Barcelona,Organic,Android,Samsung Galaxy Phone,10,0,132,4.0,0.246304
776ef136,es,Salamanca,Organic,Android,Samsung Galaxy Phone,8.0.0,0,0,1.0,0.001834
b355e5ef,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
6c075026,es,Biscay,Non-Organic,Android,Samsung Galaxy Phone,10,0,41,3.0,0.081745
2f6c0709,es,Madrid,Organic,Android,Xiaomi Phone,10,0,22,0.0,0.033921
7fa829f7,es,Balearic Islands,Organic,Android,samsung samsung SM-A125F,8.0.0,0,27,1.0,0.056432
51436299,es,Madrid,Non-Organic,Android,bq bq Aquaris V,8.1.0,0,5,0.0,0.007763
20a6f414,fr,Landes,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
a69d3961,fr,,Non-Organic,iOS,Apple iPhone,13.6,0,0,0.0,0.0
fdecb824,fr,North,Non-Organic,iOS,Apple iPhone,13.3.1,0,0,0.0,0.0
b9daec01,fr,Loir-et-Cher,Non-Organic,iOS,Apple iPhone,14.4,0,20,1.0,0.078637
4f100c70,de,Lower Saxony,,iOS,"Apple iPad7,11",14.3,0,104,0.0,0.647319
fad03345,ar,Buenos Aires F.D.,Organic,Android,samsung samsung SM-A315G,10,0,0,0.0,0.0
3eca80a5,ar,Cordoba,Organic,Android,Motorola Phone,7.1.1,0,0,0.0,0.0
d5fa0994,it,Provincia di Verona,Organic,Android,OPPO OPPO CPH1951,10,0,0,0.0,0.0
15763e13,es,,Organic,Android,bq bq Aquaris V,8.1.0,0,0,0.0,0.0
75b199e2,es,Albacete,Organic,Android,Xiaomi Phone,10,0,0,1.0,0.001359
c228aeb7,es,Toledo,Organic,Android,lge LGE LM-G810,10,0,1,0.0,0.001623
45246cbb,es,Madrid,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
8e5afd6f,es,,Non-Organic,Android,Redmi Xiaomi M2004J19C,10,0,0,0.0,0.0
f42bafa7,es,,Organic,Android,HONOR HUAWEI BND-L21,9,0,0,0.0,0.0
ff909c5b,es,Valencia,Non-Organic,Android,HONOR HUAWEI YAL-L21,10,0,0,0.0,0.0
5c8d1b3b,es,Alicante,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
1bffbc17,es,Madrid,Non-Organic,Android,Google Phone,11,0,7,0.0,0.011433
5607129c,es,Madrid,Organic,Android,Samsung Galaxy Phone,11,0,0,0.0,0.0
57fb236d,es,Valencia,Non-Organic,Android,Huawei Phone,10,0,164,9.0,0.279286
d7f58138,es,Granada,Non-Organic,Android,xiaomi Xiaomi Redmi Note 8T,10,0,10,3.0,0.020245
38d6edd9,es,Pontevedra,Organic,android,Xiaomi Phone,10,0,16,5.0,0.033067
c155616c,es,Valladolid,Non-Organic,Android,OPPO OPPO CPH2069,11,6,0,0.0,0.0
e3ac4984,es,Gipuzkoa,Organic,Android,Xiaomi Phone,9,0,1,0.0,0.001535
c7ac003e,es,Valencia,Non-Organic,Android,Xiaomi Xiaomi MI MAX 3,10,0,1,0.0,0.001602
d140064c,es,Barcelona,Organic,Android,Huawei Phone,10,0,66,1.0,0.10475
5e366d44,es,Barcelona,Non-Organic,Android,Redmi Xiaomi M2003J15SC,10,0,1,0.0,0.001624
ff005acc,es,Huelva,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
06e4cddb,es,,Organic,Android,HONOR HUAWEI COR-L29,9,0,64,6.0,0.106502
053f0d20,es,Alicante,Organic,Android,Redmi Xiaomi M2004J19C,10,0,5,1.0,0.008964
314e978b,es,Barcelona,,Android,OnePlus Phone,9,0,0,0.0,0.0
93e0f503,es,Valencia,Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
8ec12441,es,,Organic,Android,samsung samsung SM-G975U1,10,0,0,0.0,0.0
4c7c18cc,es,Cordoba,Non-Organic,android,Xiaomi Phone,10,0,52,0.0,0.077981
52406813,es,Barcelona,Organic,Android,Redmi Xiaomi M2004J19C,10,0,11,0.0,0.01684
db492311,es,Biscay,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,4,2.0,0.008858
684afaf2,mx,Nuevo León,Organic,iOS,Apple iPhone,14.3,0,160,4.0,0.446567
bbefbacb,ie,Leinster,Organic,android,Xiaomi Xiaomi MI 9,10,0,2,0.0,0.004731
60718682,es,Castellon,Organic,Android,Xiaomi Xiaomi Redmi 8,10,0,0,0.0,0.0
7cf09bf6,es,Malaga,Organic,Android,Samsung Galaxy Phone,5.1.1,0,0,0.0,0.0
2a8ebfc2,es,Lugo,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
2e5bfe1a,es,Barcelona,Organic,Android,Huawei Phone,10,0,0,0.0,0.0
6657bd9f,es,Seville,Non-Organic,Android,Huawei Phone,10,0,0,2.0,0.002705
230d5a3f,es,Almeria,Organic,Android,Huawei Phone,9,0,2,0.0,0.003312
1de91804,es,Madrid,Non-Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
c5301bc8,es,Malaga,Non-Organic,Android,LG Phone,9,0,21,1.0,0.03542
e0a30278,es,Biscay,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
4452da70,es,Granada,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,11,0.0,0.017688
a3678fec,es,Murcia,Organic,Android,Huawei Phone,10,0,5,0.0,0.00803
c7b509cb,es,Granada,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
e2906180,es,Barcelona,Organic,Android,Samsung Galaxy Phone,8.0.0,0,2,0.0,0.003902
a7e82b27,es,Madrid,Organic,Android,HUAWEI HUAWEI AGS2-W09,8.0.0,0,65,0.0,0.105019
4614d786,es,Madrid,Organic,Android,OnePlus Phone,10,0,31,1.0,0.052193
2f588be2,es,Madrid,Organic,Android,Sony Sony I3113,10,0,13,1.0,0.022431
bc4b25a5,es,Madrid,Organic,Android,Redmi Xiaomi Redmi Note 9S,10,0,155,,0.240164
f6497a3a,es,Alicante,Organic,Android,HONOR HUAWEI COR-AL10,9,0,132,9.0,0.216608
0e60bf1b,es,Madrid,Organic,Android,Motorola Phone,6.0.1,0,2,,0.003113
af0e4ac0,es,Seville,Organic,Android,Redmi Xiaomi M2004J19C,10,0,120,0.0,0.180287
fd13ff60,es,Barcelona,Non-Organic,Android,Xiaomi Phone,10,0,1,2.0,0.004441
81073487,es,Madrid,Organic,Android,Huawei Phone,10,0,3,0.0,0.004621
da3dbb8f,es,Barcelona,Organic,Android,samsung samsung SM-A217F,10,0,449,63.0,0.95977
765100a3,es,Madrid,Organic,Android,Samsung Galaxy Phone,7.1.1,0,42,0.0,0.078897
5033917c,es,Lleida,Organic,android,Xiaomi Phone,6.0.1,0,135,63.0,0.304654
3a055eea,es,Barcelona,,Android,Samsung Galaxy Phone,10,3972,939,1.0,1.796282
f8858677,es,Barcelona,Organic,Android,Huawei Phone,10,0,55,1.0,0.087091
b69b1ff6,es,,Organic,Android,vernee vernee X2_euro,9,0,0,0.0,0.0
5e573cd3,fr,Alpes-de-Haute-Provence,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
05e8420f,fr,Moselle,Non-Organic,Android,Huawei Phone,9,0,5,1.0,0.013945
c52287fa,fr,Aude,Non-Organic,Android,samsung samsung SM-T500,10,0,0,0.0,0.0
efa22986,fr,Savoy,Non-Organic,Android,Crosscall Crosscall Core-X4,9,0,0,0.0,0.0
f6c9fc63,fr,Hérault,Organic,Android,samsung samsung SM-G780F,11,0,1,0.0,0.002706
ada159a0,fr,Gironde,Non-Organic,Android,BEISTA BEISTA K107,7.0,0,0,0.0,0.0
5ec6afeb,fr,Aisne,Non-Organic,Android,Huawei Phone,8.0.0,0,0,0.0,0.0
8e2f3a88,fr,Charente-Maritime,,Android,Samsung Galaxy Phone,9,0,4,0.0,0.011573
b214d29f,fr,Upper Garonne,Non-Organic,Android,Samsung Galaxy Phone,10,0,23,0.0,0.064793
9a03044e,fr,North,Organic,iOS,Apple iPhone,14.2,0,0,0.0,0.0
898a67c0,fr,Paris,Non-Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
e1110b8f,fr,Morbihan,Non-Organic,iOS,Apple iPhone,14.4,0,143,,0.553464
b74cb046,fr,Seine-Maritime,Organic,iOS,Apple iPad,11.4.1,0,17,0.0,0.062424
8dd9d28d,de,Baden-Württemberg,Organic,iOS,Apple iPhone,14.2,0,0,0.0,0.0
b9ff07d3,ec,Provincia de Manabi,Organic,Android,Xiaomi Phone,9,0,1,0.0,0.000751
ccf6b5b1,fr,Rhône,Non-Organic,Android,Samsung Galaxy Tab,7.0,0,0,0.0,0.0
5869da5d,ve,Zulia,Organic,android,Xiaomi Xiaomi Redmi 8A,9,0,0,0.0,0.0
7d4103d5,ar,Buenos Aires F.D.,Organic,Android,Samsung Galaxy Phone,11,0,0,0.0,0.0
829efedb,ar,Buenos Aires,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
26747444,es,Barcelona,Non-Organic,Android,samsung samsung SM-A516B,10,0,0,0.0,0.0
bc02f6b0,es,Las Palmas,Organic,Android,Xiaomi Xiaomi Mi 9 Lite,10,0,0,0.0,0.0
dd09a4cf,es,Seville,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,0,0.0,0.0
12c62a5d,es,Guadalajara,Organic,Android,Samsung Galaxy Note,9,0,0,0.0,0.0
697fb3f2,es,Girona,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
87bcad7b,es,Barcelona,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
1a4f526c,es,Barcelona,Organic,android,POCO Xiaomi M2007J20CG,10,0,0,0.0,0.0
317e2dbc,es,Valencia,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
ec423da5,es,Seville,Non-Organic,Android,Huawei Phone,9,0,0,0.0,0.0
48e6af0d,es,Barcelona,Non-Organic,Android,Xiaomi Phone,10,0,10,1.0,0.017302
4b366aac,es,Santa Cruz de Tenerife,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
6084fe6a,es,Barcelona,Organic,android,Samsung Galaxy Phone,10,9,4,2.0,0.010863
11bb5960,es,Madrid,Organic,Android,Xiaomi Xiaomi MI 9,9,0,0,0.0,0.0
d81cc6e1,es,Seville,Non-Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
18770260,es,Asturias,Non-Organic,Android,Samsung Galaxy Tab,8.1.0,0,0,0.0,0.0
330771aa,es,Huelva,Non-Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
e1dc8964,es,,Organic,Android,HUAWEI HUAWEI MAR-LX1B,10,0,0,0.0,0.0
0caf315d,es,Barcelona,Non-Organic,Android,Samsung Galaxy Phone,10,0,45,1.0,0.083444
f6f7d3fa,es,Valladolid,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,29,3.0,0.048466
28bfa1ef,es,Cadiz,Non-Organic,Android,samsung samsung SM-A307FN,10,0,36,0.0,0.064791
b9d5e92c,es,Alicante,Organic,Android,Samsung Galaxy Phone,10,0,1,0.0,0.001845
dca40981,es,Asturias,Organic,Android,Huawei Phone,8.0.0,0,0,0.0,0.0
3be01446,es,Barcelona,Organic,Android,Samsung Galaxy Phone,9,0,9,0.0,0.016285
f6c8c34a,es,Asturias,Non-Organic,Android,Zonmai alps V805,7.0,0,0,0.0,0.0
7fe2de15,es,Madrid,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,47,0.0,0.073171
1dd11add,es,Madrid,Organic,Android,JUSYEA J6 J6,10,0,71,8.0,0.1206
b8f32af1,es,Seville,Organic,Android,Lenovo LENOVO Lenovo TB-8505FS,10,0,5,0.0,0.007542
5574adde,es,Valencia,Organic,Android,Xiaomi Phone,10,0,1,,0.002915
a0107e25,es,A Coruña,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
334b2fa4,es,Madrid,Organic,Android,"Apple iPad7,11",14.3,0,0,4.0,0.008067
3f60cbc5,fr,Bas-Rhin,Organic,android,HUAWEI HUAWEI AGS2-W09,8.0.0,0,0,0.0,0.0
f9f38ad7,fr,Paris,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
2e3d64f5,fr,Aisne,Non-Organic,Android,HUAWEI HUAWEI POT-LX1A,9,0,0,2.0,0.004217
25ccb30a,fr,Aisne,Organic,Android,WIKO WIKO W-K510-EEA,9,0,6,1.0,0.016577
e699d9b9,fr,Paris,Non-Organic,Android,HONOR HUAWEI JSN-L21,10,0,3,0.0,0.007611
17571faf,fr,Hérault,Non-Organic,Android,samsung samsung SM-A217F,10,0,3,1.0,0.011866
c99a3ab8,fr,Bouches-du-Rhône,Non-Organic,Android,Samsung Galaxy Phone,9,0,1,0.0,0.002891
827e05f5,fr,Seine-Saint-Denis,Non-Organic,Android,Xiaomi Xiaomi Redmi 8,10,0,21,0.0,0.049509
ba78844d,fr,Isère,Non-Organic,Android,Huawei Phone,9,0,2,1.0,0.007029
aa27d4bf,fr,Haut-Rhin,Organic,iOS,Apple iPhone,13.5.1,0,0,0.0,0.0
